parking,name,owner,address,postCode,email,telephone,type,capacity,latitude,longitude,shape
https://velopark.ilabt.imec.be/data/De-Lijn_106809, Rumst Busstation,De Lijn,Molenbergstraat 52,2840,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.078869,4.423108,
https://velopark.ilabt.imec.be/data/De-Lijn_106810, Rumst Busstation,De Lijn,Molenbergstraat 52,2840,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.078847,4.423144,
https://velopark.ilabt.imec.be/data/De-Lijn_106814, Rumst Hof Ten Eiken,De Lijn,Tiburstraat 39,2840,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.083605,4.441429,
https://velopark.ilabt.imec.be/data/De-Lijn_105981, Schelle Kerk,De Lijn,Fabiolalaan 1,2627,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.129131,4.335935,
https://velopark.ilabt.imec.be/data/De-Lijn_105987, Schelle Tolhuisstraat,De Lijn,Fabiolalaan 213,2627,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.119407,4.334555,
https://velopark.ilabt.imec.be/data/De-Lijn_308827, Scherpenheuvel OLV Ster der Zee,De Lijn,Prins Alexanderstraat 55,3270,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.980572,4.965727,
https://velopark.ilabt.imec.be/data/De-Lijn_301262, Kaggevinne Koebaan,De Lijn,Diestsestraat,3270,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.978941,5.003429,
https://velopark.ilabt.imec.be/data/De-Lijn_308640, Zichem Kerk,De Lijn,Pater Richard van de Wouwerstraat,3271,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.001665,4.98436,
https://velopark.ilabt.imec.be/data/De-Lijn_105691, 's-Gravenwezel Veldlei,De Lijn,Gillès de Pélichylei 32,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.26057,4.558519,
https://velopark.ilabt.imec.be/data/De-Lijn_105694, 's-Gravenwezel Philippedreef,De Lijn,Philippedreef 2,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.250501,4.569895,
https://velopark.ilabt.imec.be/data/De-Lijn_104077, Schilde Gemeentehuis,De Lijn,Brasschaatsebaan 36,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.240569,4.577411,
https://velopark.ilabt.imec.be/data/De-Lijn_105703, Schilde Brasschaatsebaan,De Lijn,Schoolstraat 6,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.237981,4.579554,
https://velopark.ilabt.imec.be/data/De-Lijn_106064, Schilde Kasteeldreef,De Lijn,Turnhoutsebaan,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.231696,4.553551,
https://velopark.ilabt.imec.be/data/De-Lijn_106067, Schilde Goudbloemlaan,De Lijn,Turnhoutsebaan,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.233702,4.560679,
https://velopark.ilabt.imec.be/data/De-Lijn_106069, Schilde Termalenbaan,De Lijn,Turnhoutsebaan,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.236841,4.571555,
https://velopark.ilabt.imec.be/data/De-Lijn_106071, Schilde Termalenbaan,De Lijn,Turnhoutsebaan,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.236372,4.570474,
https://velopark.ilabt.imec.be/data/De-Lijn_106073, Schilde Brasschaatsebaan,De Lijn,Turnhoutsebaan 210,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.238674,4.578392,
https://velopark.ilabt.imec.be/data/De-Lijn_106076, Schilde Wisselstraat,De Lijn,2970 Schilde,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.242763,4.587979,
https://velopark.ilabt.imec.be/data/De-Lijn_106078, Schilde Schanslaan,De Lijn,Turnhoutsebaan,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.246286,4.596872,
https://velopark.ilabt.imec.be/data/De-Lijn_106080, Schilde Klein Waterstraat,De Lijn,Turnhoutsebaan 504,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.249494,4.604995,
https://velopark.ilabt.imec.be/data/De-Lijn_106082, Halle Eikenlaan,De Lijn,Turnhoutsebaan 459,2970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.252963,4.613773,
https://velopark.ilabt.imec.be/data/De-Lijn_105458, Schoten Th. V. Cauwenberghslei,De Lijn,Paalstraat 75,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.252574,4.501288,
https://velopark.ilabt.imec.be/data/De-Lijn_105462, Schoten Blangenoisstraat,De Lijn,Paalstraat 205,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.256395,4.504609,
https://velopark.ilabt.imec.be/data/De-Lijn_105467, Schoten Eksterdreef,De Lijn,Paalstraat,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.26326,4.508868,
https://velopark.ilabt.imec.be/data/De-Lijn_105666, Schoten Lindenlei,De Lijn,Villerslei 105,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.252198,4.513732,
https://velopark.ilabt.imec.be/data/De-Lijn_105677, Schoten A. Nahonlei,De Lijn,Alfons Servaislei,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.254899,4.534789,
https://velopark.ilabt.imec.be/data/De-Lijn_105682, Schoten Koningshof,De Lijn,Kunstlei,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.265115,4.537773,
https://velopark.ilabt.imec.be/data/De-Lijn_109891, Schoten Gemeentehuis,De Lijn,Churchilllaan 1,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.251086,4.497923,
https://velopark.ilabt.imec.be/data/De-Lijn_105479, Schoten Spaans Wijnhuis,De Lijn,Brechtsebaan 720,2900,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.293569,4.546223,
https://velopark.ilabt.imec.be/data/De-Lijn_204251, Sint-Gillis-Waas Sint-Helena,De Lijn,Blokstraat 17,9170,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.222381,4.124877,
https://velopark.ilabt.imec.be/data/De-Lijn_205251, Sint-Gillis-Waas Sint-Helena,De Lijn,Blokstraat 17,9170,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.222388,4.124947,
https://velopark.ilabt.imec.be/data/De-Lijn_204374, Sint-Pauwels Bagonielaan,De Lijn,Zandstraat 146,9170,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.199126,4.082276,
https://velopark.ilabt.imec.be/data/De-Lijn_108863, Sint-Katelijne-Waver Kerk,De Lijn,Markt 26,2860,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.070386,4.532251,
https://velopark.ilabt.imec.be/data/De-Lijn_306159, Sint-Lambrechts-Woluwe Kraainem Metro,De Lijn,1200 Sint-Lambrechts-Woluwe,1200,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.848821,4.45875,
https://velopark.ilabt.imec.be/data/De-Lijn_206545, Vlierzele Hemelrijk,De Lijn,Oordegemstraat 3,9520,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.932284,3.901439,
https://velopark.ilabt.imec.be/data/De-Lijn_205700, Sint-Niklaas Stadskliniek,De Lijn,9100 Sint-Niklaas,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.163587,4.151849,
https://velopark.ilabt.imec.be/data/De-Lijn_205714, Sint-Niklaas Uitgang Noordlaan,De Lijn,Noordlaan,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.172552,4.144374,
https://velopark.ilabt.imec.be/data/De-Lijn_205103, Sint-Niklaas Atheneum/Zwembad,De Lijn,Parklaan 115,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.156458,4.15353,
https://velopark.ilabt.imec.be/data/De-Lijn_504000, Spiere Kerk,De Lijn,Robecijnplein,8587,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.718407,3.35518,
https://velopark.ilabt.imec.be/data/De-Lijn_105266, Stabroek Moretuslei,De Lijn,Kasteeldreef,2940,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.353109,4.394643,
https://velopark.ilabt.imec.be/data/De-Lijn_105269, Hoevenen Krekelberg,De Lijn,Hoge Weg 141,2940,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.314541,4.39524,
https://velopark.ilabt.imec.be/data/De-Lijn_109605, Hoevenen 's Hertogendijk,De Lijn,Hoge Weg 365,2940,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.326458,4.384114,
https://velopark.ilabt.imec.be/data/De-Lijn_204375, Kemzeke Dorp,De Lijn,Stationsstraat 18,9190,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.206965,4.075261,
https://velopark.ilabt.imec.be/data/De-Lijn_204406, Stekene Klein Sinaai,De Lijn,Brugse Heirweg 9,9190,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.181606,3.991012,
https://velopark.ilabt.imec.be/data/De-Lijn_205406, Stekene Klein Sinaai,De Lijn,Brugse Heirweg 11,9190,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.181385,3.989981,
https://velopark.ilabt.imec.be/data/De-Lijn_204391, Stekene Kerk,De Lijn,Polenlaan 14,9190,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.206469,4.041516,
https://velopark.ilabt.imec.be/data/De-Lijn_204399, Stekene Dienstencentrum Koningshei,De Lijn,Koewacht 17,9190,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.224271,3.988966,
https://velopark.ilabt.imec.be/data/De-Lijn_204654, Temse Gasthuisstraat,De Lijn,Kouterstraat 3,9140,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.127687,4.214816,
https://velopark.ilabt.imec.be/data/De-Lijn_408302, Tessenderlo Molenstraat I,De Lijn,Diesterstraat 164,3980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.058084,5.088981,
https://velopark.ilabt.imec.be/data/De-Lijn_305007, Tielt-Winge Gemeentehuis,De Lijn,Blerebergstraat 1,3390,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.935783,4.909284,
https://velopark.ilabt.imec.be/data/De-Lijn_305027, Tielt-Winge Stelplaats Perron 4,De Lijn,Leuvensesteenweg,3390,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.921326,4.91251,
https://velopark.ilabt.imec.be/data/De-Lijn_305029, Tielt-Winge Stelplaats Perron 5,De Lijn,Leuvensesteenweg,3390,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.921428,4.912361,
https://velopark.ilabt.imec.be/data/De-Lijn_305030, Tielt-Winge Stelplaats Perron 1,De Lijn,Leuvensesteenweg,3390,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.921238,4.912613,
https://velopark.ilabt.imec.be/data/De-Lijn_305031, Tielt-Winge Stelplaats Perron 2,De Lijn,Leuvensesteenweg 18,3390,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.921051,4.91216,
https://velopark.ilabt.imec.be/data/De-Lijn_507505, Torhout Normaalschool,De Lijn,Karel de Goedelaan,8820,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.068887,3.103046,
https://velopark.ilabt.imec.be/data/De-Lijn_303980, Tremelo Vinneweg,De Lijn,Pastoor van Winkelstraat 15,3120,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.992013,4.708201,
https://velopark.ilabt.imec.be/data/De-Lijn_108909, Turnhout Graatakker,De Lijn,Graatakker,2300,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.313063,4.94865,
https://velopark.ilabt.imec.be/data/De-Lijn_106483, Vorselaar Doornboom,De Lijn,Poederleeseweg 7,2290,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.210622,4.818104,
https://velopark.ilabt.imec.be/data/De-Lijn_106473, Vorselaar Dorp,De Lijn,Markt 14,2290,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.201784,4.773576,
https://velopark.ilabt.imec.be/data/De-Lijn_103684, Vosselaar Sportcentrum,De Lijn,Diepvenneke 43,2350,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.301589,4.893297,
https://velopark.ilabt.imec.be/data/De-Lijn_106218, Vosselaar Dennendreef,De Lijn,Antwerpsesteenweg 221,2350,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.312979,4.875667,
https://velopark.ilabt.imec.be/data/De-Lijn_106220, Vosselaar Dorp,De Lijn,2350 Vosselaar,2350,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.314446,4.886193,
https://velopark.ilabt.imec.be/data/De-Lijn_202603, Wachtebeke Overslag,De Lijn,Overslag 18A,9185,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.199264,3.887333,
https://velopark.ilabt.imec.be/data/De-Lijn_202604, Wachtebeke Persijnplein,De Lijn,Meersstraat 1,9185,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.16867,3.858888,
https://velopark.ilabt.imec.be/data/De-Lijn_503120, Desselgem Toren,De Lijn,Gentseweg 37,8792,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.8811,3.361844,
https://velopark.ilabt.imec.be/data/De-Lijn_504379, Waregem Carpool,De Lijn,8790 Waregem,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.87357,3.440293,
https://velopark.ilabt.imec.be/data/De-Lijn_508858, Waregem Renbaan,De Lijn,Holstraat 79,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.883668,3.438179,
https://velopark.ilabt.imec.be/data/De-Lijn_305415, Wemmel Markt,De Lijn,1780 Wemmel,1780,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.9082,4.306059,
https://velopark.ilabt.imec.be/data/De-Lijn_305416, Wemmel Markt,De Lijn,Steenweg op Brussel 7,1780,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.907529,4.306457,
https://velopark.ilabt.imec.be/data/De-Lijn_108293, Heultje Hoog Heultje,De Lijn,Hoog Heultje 1,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.072129,4.835369,
https://velopark.ilabt.imec.be/data/De-Lijn_108296, Heultje Hoge Akkers,De Lijn,Gravin de Merodestraat 119,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.077319,4.83469,
https://velopark.ilabt.imec.be/data/De-Lijn_109305, Heultje Kerk dorp,De Lijn,Heultjedorp,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.087867,4.837561,
https://velopark.ilabt.imec.be/data/De-Lijn_108788, Oevel Trienenkantlaan,De Lijn,Tongerlostraat 99,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.126881,4.907019,
https://velopark.ilabt.imec.be/data/De-Lijn_108741, Oosterwijk Busselen,De Lijn,Zwarte Braak,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.126799,4.867355,
https://velopark.ilabt.imec.be/data/De-Lijn_108743, Voortkapel Nieuwebaan,De Lijn,Nieuwebaan 54,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.117583,4.867979,
https://velopark.ilabt.imec.be/data/De-Lijn_108746, Voortkapel Centrum,De Lijn,Ter Voort 117,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.115469,4.862656,
https://velopark.ilabt.imec.be/data/De-Lijn_108748, Voortkapel Stwg. Voortkapel,De Lijn,Ter Voort,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.112108,4.86545,
https://velopark.ilabt.imec.be/data/De-Lijn_109642, Westerlo de Merodedreef,De Lijn,Beeltjensdreef 23,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.089326,4.91231,
https://velopark.ilabt.imec.be/data/De-Lijn_109643, Westerlo de Merodedreef,De Lijn,Beeltjensdreef 23,2260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.089182,4.912411,
https://velopark.ilabt.imec.be/data/De-Lijn_508615, Moorsele Standbeeld,De Lijn,Secretaris Vanmarckelaan,8560,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.839039,3.164944,
https://velopark.ilabt.imec.be/data/De-Lijn_508873, Wevelgem Plaats,De Lijn,Vanackerestraat 11,8560,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.808744,3.182773,
https://velopark.ilabt.imec.be/data/De-Lijn_307831, Tervuren Terminus tram 44,De Lijn,Leuvensesteenweg,1970,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.829884,4.514362,
https://velopark.ilabt.imec.be/data/De-Lijn_207593, Serskamp Nieuwstraat,De Lijn,Anker 48,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.992302,3.921403,
https://velopark.ilabt.imec.be/data/De-Lijn_200157, Wichelen Molenkouter,De Lijn,Dreefstraat 11A,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.011942,3.968161,
https://velopark.ilabt.imec.be/data/De-Lijn_106038, Wijnegem Shopping Center,De Lijn,Turnhoutsebaan,2110,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.223673,4.502237,
https://velopark.ilabt.imec.be/data/De-Lijn_106046, Wijnegem Dorp,De Lijn,Turnhoutsebaan,2110,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.227582,4.523444,
https://velopark.ilabt.imec.be/data/De-Lijn_505696, Wingene Sint-Jan,De Lijn,Keukelstraat 42,8750,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.061758,3.3172,
https://velopark.ilabt.imec.be/data/De-Lijn_502802, Zwevezele Hille,De Lijn,8750 Wingene,8750,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.04827,3.228232,
https://velopark.ilabt.imec.be/data/De-Lijn_505694, Wingene De Schakel,De Lijn,Hoogweg,8750,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.0626,3.287858,
https://velopark.ilabt.imec.be/data/De-Lijn_507712, Wingene Kaplote,De Lijn,Heilig Sacramentstraat 5,8750,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.057315,3.284076,
https://velopark.ilabt.imec.be/data/De-Lijn_102843, Wommelgem Silsburg,De Lijn,Van Strydoncklaan 10,2160,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.204016,4.483391,
https://velopark.ilabt.imec.be/data/De-Lijn_103036, Wommelgem Vremdesteenweg,De Lijn,Kempenlaan 19,2160,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.19753,4.529468,
https://velopark.ilabt.imec.be/data/De-Lijn_103037, Wommelgem Vremdesteenweg,De Lijn,Kempenlaan 18,2160,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.197284,4.530197,
https://velopark.ilabt.imec.be/data/De-Lijn_106402, Wommelgem Molenbaan,De Lijn,Sint-Damiaanstraat 123,2160,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.199786,4.518929,
https://velopark.ilabt.imec.be/data/De-Lijn_105801, Wuustwezel Stelplaats,De Lijn,Loenhoutse Steenweg 10,2990,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.408353,4.612419,
https://velopark.ilabt.imec.be/data/De-Lijn_105773, Wuustwezel Bosduinstraat,De Lijn,Bredabaan 946,2990,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.352396,4.545623,
https://velopark.ilabt.imec.be/data/De-Lijn_105783, Wuustwezel Verellenlaan,De Lijn,Bredabaan 870,2990,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.354778,4.548523,
https://velopark.ilabt.imec.be/data/De-Lijn_105788, Wuustwezel Martendijk,De Lijn,Martendijk,2990,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.363872,4.559694,
https://velopark.ilabt.imec.be/data/De-Lijn_105793, Wuustwezel Dorp,De Lijn,Bredabaan 462,2990,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.390396,4.592034,
https://velopark.ilabt.imec.be/data/De-Lijn_106446, Pulderbos Dorp,De Lijn,Dorp 18,2242,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.218222,4.691007,
https://velopark.ilabt.imec.be/data/De-Lijn_305558, Zaventem Luchthaven Perron A,De Lijn,Luchthaven Brussel Nationaal,1930,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.898047,4.482065,
https://velopark.ilabt.imec.be/data/De-Lijn_308652, Zaventem Luchthaven Perron B,De Lijn,Leopold III Laan,1930,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.898126,4.481982,
https://velopark.ilabt.imec.be/data/De-Lijn_502549, Zedelgem New Holland,De Lijn,Léon Claeysstraat 38,8210,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.130185,3.161327,
https://velopark.ilabt.imec.be/data/De-Lijn_202436, Zelzate Busstation perron 6,De Lijn,9060 Zelzate,9060,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.200821,3.808132,
https://velopark.ilabt.imec.be/data/De-Lijn_202588, Zelzate Busstation perron 1,De Lijn,Westkade,9060,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.201076,3.807996,
https://velopark.ilabt.imec.be/data/De-Lijn_202719, Zelzate Busstation perron 4,De Lijn,9060 Zelzate,9060,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.200906,3.808087,
https://velopark.ilabt.imec.be/data/De-Lijn_106083, Halle Eikenlaan,De Lijn,Kapellei 278,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.253112,4.614585,
https://velopark.ilabt.imec.be/data/De-Lijn_106084, Sint-Antonius Joostens,De Lijn,Kapellei 146B,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.258875,4.626705,
https://velopark.ilabt.imec.be/data/De-Lijn_106091, Sint-Antonius Bibliotheek,De Lijn,Handelslei 53,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.265344,4.636124,
https://velopark.ilabt.imec.be/data/De-Lijn_106093, Sint-Antonius Bethaniëlei,De Lijn,Handelslei 218,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.269171,4.642154,
https://velopark.ilabt.imec.be/data/De-Lijn_106166, Zoersel P+R Zoersel,De Lijn,Rodendijk,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.246121,4.703221,
https://velopark.ilabt.imec.be/data/De-Lijn_106167, Zoersel P+R Zoersel,De Lijn,Rodendijk,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.246131,4.703468,
https://velopark.ilabt.imec.be/data/De-Lijn_106171, Zoersel Drengel,De Lijn,Zandstraat 152,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.257108,4.710712,
https://velopark.ilabt.imec.be/data/De-Lijn_106174, Zoersel Dorp,De Lijn,Dorp 60,2980,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.27002,4.713353,
https://velopark.ilabt.imec.be/data/De-Lijn_201714, Zomergem Sportcentrum,De Lijn,Den Boer,9930,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.122627,3.561788,
https://velopark.ilabt.imec.be/data/De-Lijn_409261, Zonhoven De Waerde,De Lijn,Waardstraat 63,3520,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.005667,5.385827,
https://velopark.ilabt.imec.be/data/De-Lijn_409290, Zonhoven Dorpsplein,De Lijn,Dorpsplein 12,3520,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.994447,5.367211,
https://velopark.ilabt.imec.be/data/De-Lijn_409291, Zonhoven Dorpsplein,De Lijn,Dorpsplein 12,3520,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.994339,5.367062,
https://velopark.ilabt.imec.be/data/De-Lijn_201563, Zulte Standbeeld,De Lijn,Staatsbaan,9870,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.921312,3.443072,
https://velopark.ilabt.imec.be/data/De-Lijn_205611, Burcht Kaai,De Lijn,Koningin Astridlaan 1,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.202098,4.350392,
https://velopark.ilabt.imec.be/data/De-Lijn_205612, Burcht Kerkplein,De Lijn,Dorpstraat 43,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.201624,4.34575,
https://velopark.ilabt.imec.be/data/De-Lijn_204287, Zwijndrecht P+R Melsele perron 2,De Lijn,Beversebaan 111,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219536,4.306737,
https://velopark.ilabt.imec.be/data/De-Lijn_205287, Zwijndrecht P+R Melsele perron 6,De Lijn,Beversebaan,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219266,4.306832,
https://velopark.ilabt.imec.be/data/De-Lijn_104404, Zwijndrecht Verbrandendijk,De Lijn,Verbrandendijk,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219576,4.340795,
https://velopark.ilabt.imec.be/data/De-Lijn_104409, Zwijndrecht Verbrandendijk,De Lijn,2070 Zwijndrecht,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219828,4.341998,
https://velopark.ilabt.imec.be/data/De-Lijn_104416, Zwijndrecht Dorp,De Lijn,2070 Zwijndrecht,2070,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219503,4.326193,
https://velopark.ilabt.imec.be/data/De-Lijn_104422, Zwijndrecht P+R Melsele,De Lijn,9120 Beveren,9120,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219353,4.305232,
https://velopark.ilabt.imec.be/data/De-Lijn_104424, Zwijndrecht P+R Melsele,De Lijn,9120 Beveren,9120,,,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.219287,4.305329,
