parking,name,owner,address,postCode,email,telephone,type,capacity,numberOfLevels,covered,website,publicAccess,temporarilyClosed,intendedAudience,OpenStreetMap,latitude,longitude,shape,freeOfCharge,price
https://velopark.ilabt.imec.be/data/Stad-Tongeren_12,Fietsenstalling Leopoldwal,Stad Tongeren,Leopoldwal 24,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,9,,false,www.tongeren.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.78190730123879/5.47139223686827,50.78190730123879,5.47139223686827,"POLYGON ((5.471292100955908 50.78199209581399, 5.47120627026743 50.78197400630509, 5.471306406179793 50.78178406640146, 5.471399389316503 50.78180667830074, 5.471292100955908 50.781992095813905))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_2,AC Praetorium achterzijde,Stad Tongeren,Vermeulenstraat 17,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,,true,www.tongeren.be,true,false,Bezoekers en werknemers AC Praetorium,https://www.openstreetmap.org/#map=18/50.78227792384973/5.463342569322175,50.78227792384973,5.463342569322175,"POLYGON ((5.463205478711951 50.78231984975534, 5.463324687710463 50.78235753588518, 5.463366411252844 50.78230100673079, 5.463253162245872 50.78226332055539, 5.463205478711951 50.78231984975531))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_8,Fietsenstalling Grote Markt,Stad Tongeren,Grote Markt 33,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,11,,false,www.tongeren.be,true,false,Bezoekers handels- en horeca zaken Grote Markt,https://www.openstreetmap.org/#map=18/50.780042632006314/5.46323088934514,50.780042632006314,5.46323088934514,"POLYGON ((5.463227313121023 50.780075985829654, 5.463273804689378 50.78008276965875, 5.463295262361497 50.78002849899869, 5.463255923241376 50.78002171516172, 5.463227313121023 50.780075985829654))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_13,Fietsenstalling Veemarkt,Stad Tongeren,Maastrichterstraat 142,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,,false,www.tongeren.be,true,false,Bezoekers van Tongeren,https://www.openstreetmap.org/#map=18/50.78299576795956/5.4697432928333,50.78299576795956,5.4697432928333,"POLYGON ((5.4697039537131795 50.78302007517527, 5.4697039537131795 50.782999724963474, 5.469771903117363 50.78300650836837, 5.46976475050542 50.78302911972821, 5.4697039537131795 50.78302007517527))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_14,Fietsenstalling Graanmarkt,Stad Tongeren,Graanmarkt 1,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,10,,false,www.tongeren.be,true,false,Bezoekers Tongeren,https://www.openstreetmap.org/#map=18/50.78044103925012/5.464385887635217,50.78044103925012,5.464385887635217,"POLYGON ((5.464394828359218 50.78038535572597, 5.464428802979455 50.780404576436666, 5.464326879036889 50.78047354484363, 5.464296480640768 50.78045658541086, 5.464394828359218 50.78038535572597))",,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_15,Fietsenstalling Vrijthof 1,Stad Tongeren,Vrijthof 2,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,7,,false,www.tongeren.be,true,false,Bezoekers Vrijthof,https://www.openstreetmap.org/#map=18/50.78050435447278/5.465482017079921,50.78050435447278,5.465482017079921,"POLYGON ((5.465444466153713 50.78051650870387, 5.465417644063564 50.78050067992328, 5.46548380519198 50.780461107909616, 5.465505262864098 50.78047919795205, 5.465444466153713 50.78051650870387))",,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_16,Fietsenstalling Vrijthof 2,Stad Tongeren,Piepelpoel 10,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,7,,false,www.tongeren.be,true,false,Bezoekers Vrijthof,https://www.openstreetmap.org/#map=18/50.780345642259846/5.465766470879316,50.780345642259846,5.465766470879316,"POLYGON ((5.4657092504749025 50.7803609058376, 5.465677063966723 50.78034055446852, 5.46574143698308 50.78030211293486, 5.465777199715377 50.780326986884205, 5.4657092504749025 50.780360905837))",,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_10,Fietsenstalling Nieuwstraat,Stad Tongeren,Sint-Truiderstraat 15,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,8,,false,www.tongeren.be,true,false,Bezoekers en bewoners van Sint-Truiderstraat en Nieuwstraat.,https://www.openstreetmap.org/#map=18/50.78049488544585/5.462029259761037,50.78049488544585,5.462029259761037,"POLYGON ((5.462039988597097 50.78052145518214, 5.462082903941336 50.780530500218475, 5.462104361613456 50.78048753634519, 5.462057869881391 50.78047849135231, 5.462039988597097 50.78052145518208))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_17,Fietsenstalling parking De Motten,Stad Tongeren,Dijk 11,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,10,,false,www.tongeren.be,true,false,Bezoekers van de piste en het stadspark.,https://www.openstreetmap.org/#map=18/50.778351589326235/5.469569703591333,50.778351589326235,5.469569703591333,"POLYGON ((5.469514271298976 50.778367136233385, 5.469541093389125 50.7783750509725, 5.469578644315335 50.778321908993945, 5.469557186643215 50.778315124909426, 5.469514271298976 50.778367136233385))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_18,Fietsenstalling Museumkwartier,Stad Tongeren,Museumkwartier,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,7,,false,www.tongeren.be,true,false,Bezoekers Gallo-Romeinse Museum en Teseum.,https://www.openstreetmap.org/#map=18/50.78099956683732/5.465710898861288,50.78099956683732,5.465710898861288,"POLYGON ((5.4656483140388445 50.78100832911858, 5.465664407292933 50.78099136987976, 5.465735932839379 50.78101624343654, 5.465725204003319 50.78103320266635, 5.4656483140388445 50.78100832911858))",,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_19,Fietsenstalling Julianus Shopping,Stad Tongeren,Leopoldwal 13,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,,false,www.tongeren.be,true,true,Bezoekers Julianus Shopping,https://www.openstreetmap.org/#map=18/50.78243641636624/5.470913015305996,50.78243641636624,5.470913015305996,"POLYGON ((5.470913015305996 50.78248955361735, 5.471005998770125 50.782516687527135, 5.471056066890014 50.782421718773975, 5.470963083425886 50.78239910706861, 5.470913015305996 50.78248955361735))",true,
https://velopark.ilabt.imec.be/data/Stad-Tongeren_20,Fietsenstalling Eburonenhal,Stad Tongeren,Clarissenstraat 15,3700,mobiliteit@stadtongeren.be,012/800 035,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,,true,www.tongeren.be,true,false,Bezoekers Eburonenhal,https://www.openstreetmap.org/#map=18/50.78174534347403/5.470122378319503,50.78174534347403,5.470122378319503,"POLYGON ((5.470197480171919 50.78176286770366, 5.470140259767505 50.781749300532, 5.470197480171919 50.78164528540134, 5.470261853188276 50.78165885260316, 5.470197480171919 50.78176286770366))",true,
https://velopark.ilabt.imec.be/data/Stad-Lommel_MJP12,Michiel Jansplein 12,Stad Lommel,Michiel Jansplein 12,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,12,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.228788990121956/5.31635203944461,51.228788990121956,5.31635203944461,"POLYGON ((5.316344395214402 51.22879134162187, 5.316459730202043 51.22880645830534, 5.316459730202043 51.22880645830534, 5.316344395214402 51.22879134162187))",,
https://velopark.ilabt.imec.be/data/Stad-Lommel_KP16,Kerkplein 16,Stad Lommel,Kerkplein 16,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,7,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.22852730275494/5.314019930083305,51.22852730275494,5.314019930083305,"POLYGON ((5.313970309216529 51.22851386562169, 5.313981038052589 51.22850798687469, 5.314025294501334 51.22852310365124, 5.314010542351753 51.22852898239634, 5.313970309216529 51.22851386562161))",true,
https://velopark.ilabt.imec.be/data/Stad-Lommel_KP19,Kerkplein 19,Stad Lommel,Kerkplein 19,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,8,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.228564254851136/5.3141634282656,51.228564254851136,5.3141634282656,"POLYGON ((5.314154040534048 51.22856929377102, 5.31417415710166 51.22855921593066, 5.3142532822675985 51.228584410527446, 5.314239871222526 51.22859532818177, 5.314154040534048 51.22856929377096))",true,
https://velopark.ilabt.imec.be/data/Stad-Lommel_MJP1,Michiel Jansplein 1,Stad Lommel,Michiel Jansplein 1,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,12,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.22899037755647/5.316316433218162,51.22899037755647,5.316316433218162,"POLYGON ((5.31631777432267 51.2289893697843, 5.31636471298043 51.2288936310857, 5.31636471298043 51.2288936310857, 5.31631777432267 51.2289893697843))",,
https://velopark.ilabt.imec.be/data/Stad-Lommel_SVS,Sportveldenstraat,Stad Lommel,Sportveldenstraat,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,40,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.24402878915262/5.307124435639707,51.24402878915262,5.307124435639707,"POLYGON ((5.307152062523529 51.24413423505976, 5.307055502998993 51.243932746011524, 5.307055502998993 51.243932746011524, 5.307152062523529 51.24413423505976))",,
https://velopark.ilabt.imec.be/data/Stad-Lommel_Toren8,Torenstraat 8,Stad Lommel,Torenstraat 8,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,2,0,false,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.23223345020247/5.337894737458554,51.23223345020247,5.337894737458554,"POLYGON ((5.337868720162079 51.232231434877065, 5.337922364342376 51.23223479388935, 5.337922364342376 51.23223479388935, 5.337868720162079 51.232231434877065))",,
https://velopark.ilabt.imec.be/data/Stad-Lommel_SVS5,Sportveldenstraat 5,Stad Lommel,Sportveldenstraat 5,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,76,0,true,www.lommel.be,true,false,,https://www.openstreetmap.org/#map=18/51.243117377921806/5.306594163048431,51.243117377921806,5.306594163048431,"POLYGON ((5.3066106586993556 51.24319864675911, 5.306583836609206 51.243118049606295, 5.3065623789370875 51.24303913142401, 5.3066106586993556 51.24319864675911))",,
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_029,Zwembad De Krekel,Stad Izegem,Heilig Hartstraat 15,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,1,false,www.izegem.be,true,false,Bezoekers zwembad/sportcentrum,https://www.openstreetmap.org/#map=18/50.91750706417295/3.2076588571726457,50.91750706417295,3.2076588571726457,"POLYGON ((3.2065248190701823 50.91531771607552, 3.2064926325620036 50.915228090456196, 3.2065811454594946 50.915202724683496, 3.2066428362668375 50.915292350351706, 3.2065248190701823 50.91531771607541))",,
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_028,Tennisclub De Schakel,Stad Izegem,Krekelstraat,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,9,1,false,www.izegem.be,true,false,Bezoekers tennisclub/sportterrein,https://www.openstreetmap.org/#map=18/50.914719250475486/3.207519114148454,50.914719250475486,3.207519114148454,"POLYGON ((3.207582414215721 50.91499726141544, 3.207536816662468 50.91499726141544, 3.2075019479452744 50.914899179864676, 3.2075448632895127 50.91489410667543, 3.207582414215721 50.91499726141544))",,
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_018,Eperon d'Or,Stad Izegem,Prins Albertlaan 5,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,13,1,false,www.izegem.be,true,false,Bezoekers museum,https://www.openstreetmap.org/#map=18/50.92134591098491/3.2117527127593353,50.92134591098491,3.2117527127593353,"POLYGON ((3.211740642818768 50.92158922059346, 3.2116601765483206 50.92160443796999, 3.2115931213229487 50.921492843759694, 3.211672246488888 50.92147678093468, 3.211740642818768 50.921589220593376))",,
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_003,De Leest,Stad Izegem,Sint - Jorisstraat 62,8870,mobiliteit@izegem.be,051/337.329,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,82,1,false,www.izegem.be,true,false,Bezoekers De Leest en Vrijetijdssite Zuid,https://www.openstreetmap.org/#map=18/50.91292005852043/3.2051296010504298,50.91238619232368,3.2056735306759943,"POLYGON ((3.205093391228729 50.91293522237481, 3.2051363065729674 50.913024006844296, 3.2051644697676234 50.91308319639646, 3.205226160574966 50.91306713066831, 3.2051564231405787 50.9129250755675, 3.205093391228729 50.91293522237481))",,
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_005,Grote Markt,Stad Izegem,Grote Markt,8870,mobiliteit@izegem.be,051/337.329,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,48,1,false,www.izegem.be,true,false,bezoekers centrum,https://www.openstreetmap.org/#map=18/50.9201155349316/3.2158648520489805,50.91946592504095,3.215644083922598,"POLYGON ((3.2156487777883735 50.91943461526017, 3.2156306728775235 50.91943968795448, 3.215647436683866 50.919476887695765, 3.215664200490209 50.91947392862653, 3.2156487777883735 50.919434615260116))",,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Engerstraat-station,Engerstraat-station,Gemeente-Kortenberg,Engerstraat 222,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,62,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.892978/4.542117,50.892978,4.542117,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Boogstok,Boogstok,Gemeente-Kortenberg,Boogstok,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.892764/4.539161,50.892764,4.539161,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Sporthal-Erps,Sporthal-Erps,Gemeente-Kortenberg,Oudebaan 24,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.904007/4.562116,50.904007,4.562116,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_krantenwinkel-De-Zavel,krantenwinkel-De-Zavel,Gemeente-Kortenberg,Peperstraat 36,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,3,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.904078/4.557293,50.904078,4.557293,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Apotheek,Apotheek,Gemeente-Kortenberg,Dorpsplein 2,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903862/4.557288,50.903862,4.557288,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_KBC,KBC,Gemeente-Kortenberg,Dorpsplein 6,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,7,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903687/4.557433,50.903687,4.557433,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Fortis,Fortis,Gemeente-Kortenberg,Dorpsplein 25,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.904244/4.558039,50.904244,4.558039,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Delhaize,Delhaize,Gemeente-Kortenberg,Dorpsplein 21,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.9041/4.558167,50.9041,4.558167,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Kerk-Erps,Kerk-Erps,Gemeente-Kortenberg,Dorpsplein,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903493/4.558291,50.903493,4.558291,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Rusthuis-Erps-Kwerps,Rusthuis-Erps-Kwerps,Gemeente-Kortenberg,Dorpsplein,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903229/4.557655,50.903229,4.557655,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_station-EK,station-EK,Gemeente-Kortenberg,Kouterstraat 190,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.896212/4.584947,50.896212,4.584947,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_speelplein-kasteelstraat,speelplein-kasteelstraat,Gemeente-Kortenberg,Erps-Kwerps,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.905847/4.565506,50.905847,4.565506,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_station-Kerselaerenstraat,station-Kerselaerenstraat,Gemeente-Kortenberg,Kerselarenstraat,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.896645/4.585204,50.896645,4.585204,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_halste-diestbrug,halste-diestbrug,Gemeente-Kortenberg,Diestbrugstraat 78,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.905658/4.596791,50.905658,4.596791,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Vissegatstraat-dokter,Vissegatstraat-dokter,Gemeente-Kortenberg,Vissegatstraat 136,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.909176/4.579754,50.909176,4.579754,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_kwerps-kerk,kwerps-kerk,Gemeente-Kortenberg,Kwerpsebaan 354,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.904481/4.56895,50.904481,4.56895,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Crèche,Crèche,Gemeente-Kortenberg,Kwerpsebaan 257,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903791/4.567094,50.903791,4.567094,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_School-klimop,School-klimop,Gemeente-Kortenberg,Kwerpsebaan 247,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.903378/4.566359,50.903378,4.566359,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Vroegere-politie,Vroegere-politie,Gemeente-Kortenberg,Stationstraat 3,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.888687/4.543276,50.888687,4.543276,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Halte-rijskwacht,Halte-rijskwacht,Gemeente-Kortenberg,Bareelplein 1,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.888247/4.543147,50.888247,4.543147,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Halte-craenenplein,Halte-craenenplein,Gemeente-Kortenberg,Leuvensesteenweg 315,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.886998/4.538668,50.886998,4.538668,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_halte-kappelleke,halte-kappelleke,Gemeente-Kortenberg,3070 Kortenberg,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.88516/4.532171,50.88516,4.532171,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_School-HJ,School-HJ,Gemeente-Kortenberg,Kortenberg,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,57,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.889248/4.536715,50.889248,4.536715,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Gb,Gb,Gemeente-Kortenberg,Marie Christinastraat 13,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.887793/4.540304,50.887793,4.540304,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Fietsenstalling-boven,Fietsenstalling-boven,Gemeente-Kortenberg,Stationsplein 18,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,80,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.892483/4.54245,50.892483,4.54245,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Station-edegemstraat,Station-edegemstraat,Gemeente-Kortenberg,Edegemstraat 71,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.892125/4.539671,50.892125,4.539671,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_halte-Erpsveld-richting-Brussel,halte-Erpsveld-richting-Brussel,Gemeente-Kortenberg,Leuvensesteenweg,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.891698/4.571106,50.891698,4.571106,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Halte-schoonaarde,Halte-schoonaarde,Gemeente-Kortenberg,Leuvensesteenweg 865,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.893241/4.586594,50.893241,4.586594,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_halte-prinsendreef,halte-prinsendreef,Gemeente-Kortenberg,Leuvensesteenweg 595,3071,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.89046/4.558618,50.89046,4.558618,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Halte-St.Jozef,Halte-St.Jozef,Gemeente-Kortenberg,Leuvensesteenweg 547,3070,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.889973/4.554584,50.889973,4.554584,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Annonciadestraat-parking-speelpleintje,Annonciadestraat-parking-speelpleintje,Gemeente-Kortenberg,Annonciadenstraat 30,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.877207/4.56881,50.877207,4.56881,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Annonciadestraat-apotheek-Spruyt,Annonciadestraat-apotheek-Spruyt,Gemeente-Kortenberg,Annonciadenstraat 38,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,3,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.877437/4.56836,50.877437,4.56836,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Dorpsstraat-Quadrant,Dorpsstraat-Quadrant,Gemeente-Kortenberg,Sint-Antoniusstraat 3,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.88074/4.586835,50.88074,4.586835,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Sint-Antoniusstraat-KBC,Sint-Antoniusstraat-KBC,Gemeente-Kortenberg,Sint-Antoniusstraat 4A,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,3,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.881268/4.586535,50.881268,4.586535,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Sint-Antoniusstraat-Delheize,Sint-Antoniusstraat-Delheize,Gemeente-Kortenberg,Sint-Antoniusstraat 22,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.882054/4.585998,50.882054,4.585998,,true,
https://velopark.ilabt.imec.be/data/Gemeente-Kortenberg_Sint-Antoniusstraat-Parochie,Sint-Antoniusstraat-Parochie,Gemeente-Kortenberg,Sint-Antoniusstraat 21,3078,mobiliteit@kortenberg.be,027553070,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,1,false,,true,false,,https://www.openstreetmap.org/#map=18/50.881986/4.585805,50.881986,4.585805,,true,
